#ies_format_version: 1.0
#file: 20251209_11000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 7
#timestep_sec: 11.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	str1_cell1_R;	FALSE;	TRUE;	0;	other;	INTEGER,12. Cell (R) (str1_cell1)
#005;	str1_cell1_V;	FALSE;	TRUE;	0;	other;	INTEGER,12. Cell (V) (str1_cell1)
#006;	str1_cell1_T;	FALSE;	TRUE;	0;	other;	INTEGER,12. Cell (T) (str1_cell1)
#007;	str1_cell2_R;	FALSE;	TRUE;	0;	other;	INTEGER,12. Cell (R) (str1_cell2)
#008;	str1_cell2_V;	FALSE;	TRUE;	0;	other;	INTEGER,12. Cell (V) (str1_cell2)
#009;	str1_cell2_T;	FALSE;	TRUE;	0;	other;	INTEGER,12. Cell (T) (str1_cell2)
YYYYMMDD;	hhmmss;	unixtimestamp;	str1_cell1_R;	str1_cell1_V;	str1_cell1_T;	str1_cell2_R;	str1_cell2_V;	str1_cell2_T
20251209;	124948;	1765259388.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	124959;	1765259399.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125010;	1765259410.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125021;	1765259421.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125032;	1765259432.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125043;	1765259443.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125054;	1765259454.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125105;	1765259465.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125116;	1765259476.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125127;	1765259487.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125138;	1765259498.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125149;	1765259509.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125200;	1765259520.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125211;	1765259531.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125222;	1765259542.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125233;	1765259553.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125244;	1765259564.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125255;	1765259575.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125306;	1765259586.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125317;	1765259597.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125328;	1765259608.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125339;	1765259619.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125350;	1765259630.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125401;	1765259641.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125412;	1765259652.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125423;	1765259663.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125434;	1765259674.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125445;	1765259685.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125456;	1765259696.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125507;	1765259707.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125518;	1765259718.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125529;	1765259729.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125540;	1765259740.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125551;	1765259751.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125602;	1765259762.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125613;	1765259773.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125624;	1765259784.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125635;	1765259795.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125646;	1765259806.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125657;	1765259817.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125708;	1765259828.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125719;	1765259839.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125730;	1765259850.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125741;	1765259861.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125752;	1765259872.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125803;	1765259883.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125814;	1765259894.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125825;	1765259905.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125836;	1765259916.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125847;	1765259927.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125858;	1765259938.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125909;	1765259949.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125920;	1765259960.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125931;	1765259971.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125942;	1765259982.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	125953;	1765259993.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130004;	1765260004.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130015;	1765260015.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130026;	1765260026.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130037;	1765260037.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130048;	1765260048.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130059;	1765260059.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130110;	1765260070.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130121;	1765260081.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130132;	1765260092.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130143;	1765260103.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130154;	1765260114.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130205;	1765260125.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130216;	1765260136.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130227;	1765260147.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130238;	1765260158.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130249;	1765260169.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130300;	1765260180.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130311;	1765260191.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130322;	1765260202.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130333;	1765260213.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130344;	1765260224.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130355;	1765260235.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130406;	1765260246.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130417;	1765260257.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130428;	1765260268.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130439;	1765260279.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130450;	1765260290.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130501;	1765260301.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130512;	1765260312.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130523;	1765260323.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130534;	1765260334.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130545;	1765260345.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130556;	1765260356.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130607;	1765260367.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130618;	1765260378.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130629;	1765260389.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130640;	1765260400.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130651;	1765260411.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130702;	1765260422.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	130713;	1765260433.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
